##OTU ID	11509	04409	06409	01112	02507	08209	02901	04303	08601	01207	10712	04603	10524	02701	04305	02912	01101	01601	07505	07507	10205	01212	11401	06324	10509	07501	08609	07603	02301	04307	04609	04407	06401	10603	07107	02705	10724	08605	02703	03112	10624	03124	01124	01603	03412	10503	01107	03407	02707	02312	10612	10201	11407	03101	01605	03103	03401	02907	04503	03601	06412	02303	11524	10703	07109	04312	02524	10609	02503	10224	10207	06407	03405	08207	03624	10601	10701	06403	10707	02909	07524	01109	01203	01607	03612	11503	03424	11505	04401	02309	11409	01224	03105	08203	02512	03605	03609	06312	04524	07105	04512	10607	03403	06307	02905	07112	02305	07103	04505	02505	03603	06303	02924	04624	08224	02709	02724	10709	04324	08603	10212	06424	03409	04412	06301	11405	10605	02903	11501	10507	10705	10203	04424	08624	02712	10209	07509	04507	01624	11424	04501	08612	04612	04403	02324	04607	10501	01609	02307	04405	08607	01103	03607	07601	04601	07512	10512	07101	03107	02501	11403	01105	11507	08205	10505	07607	07503	07605	04301	01205	07624	07609	04605	01201	11412	01209	04309	06305	02509	03109	08201	06405	07124	taxonomy
OTU_15	194	990	9	117	403	69	152	105	70	286	77	1051	6	2702	29	13	23	136	143	3	816	576	29	2	2	31	1086	75	761	627	7	808	1749	455	125	608	3	534	141	96	1	0	5	41	54	1675	507	1171	229	44	2	541	733	2	12	32	1	1642	1	525	6	14	11	73	59	46	10	10	232	45	666	100	147	148	12	954	417	183	196	818	4	93	3943	167	26	148	2	42	2275	67	568	2	402	4	51	59	1348	274	15	52	0	1170	6	40	133	574	927	2	0	455	686	0	1	2	0	36	3	749	0	368	9	0	713	75	1	668	1475	892	0	198	1	3033	9	61	161	1004	444	8	3	0	0	13	28	479	8	46	1675	389	254	710	341	4	155	338	256	23	23	159	229	863	120	118	2208	4	30	249	39	296	292	180	1	71	780	4	15	95	623	8	861	801	1	125	1	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
OTU_5	154	380	33	215	2101	230	1023	4	1	1222	140	94	22	717	532	135	3950	251	2103	205	870	80	3355	14	309	251	49	3267	789	314	137	307	0	178	107	143	308	4	2016	141	65	2	4	371	474	678	531	365	32	31	30	1746	1039	38	882	0	133	54	512	11	38	273	7	1334	102	198	5	86	1336	564	307	342	388	3313	0	775	8695	32	177	85	3	5691	2444	424	3	1137	0	773	531	138	1075	0	487	1	354	13	4	125	0	789	58	818	283	2	115	38	270	824	49	2079	2	1	2	105	36	1000	0	1707	1	2	972	3	413	4748	1	1110	1710	312	1083	1193	732	1394	155	1	28	576	353	851	0	5	484	80	9	139	1	17	250	277	143	438	3	319	115	1500	103	5	263	565	1009	1402	2032	430	5259	212	1154	644	113	1917	4	522	3	148	2	5	153	92	83	1	522	1734	0	1526	6	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;
OTU_74	144	0	0	0	0	0	1	0	0	0	0	101	18	0	4	1	0	0	0	19	0	0	0	0	0	45	0	0	0	0	272	0	0	0	25	0	79	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	52	0	22	143	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	256	0	88	0	0	0	0	0	0	0	0	2	19	0	14	189	144	0	0	0	0	31	0	0	0	0	0	0	0	49	1	0	18	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	26	0	0	45	0	1	32	0	0	0	0	0	0	244	0	116	0	0	0	2	0	0	0	0	0	0	0	100	101	0	0	0	0	0	0	0	1	31	0	0	0	0	0	31	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;
OTU_20	39	1	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	631	0	5	8	0	7	0	0	4	0	1	97	35	76	0	0	3	196	0	63	45	0	0	0	0	0	150	352	0	3	20	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	522	18	0	0	0	0	0	47	0	254	0	0	0	65	11	0	0	1	95	1	0	0	0	0	0	9	2	14	0	146	0	0	0	0	454	50	35	1	0	0	0	0	0	0	0	0	0	0	0	1	47	0	42	21	0	15	0	66	0	457	0	0	0	0	0	325	154	0	0	0	0	0	0	3	0	0	0	31	9	0	8	0	60	0	1	0	0	0	0	2	0	0	9742	0	1	35	0	4	0	0	0	0	74	1	0	0	3	0	1	0	0	67	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;
OTU_36	33	65	121	54	257	1	0	0	0	1	71	21	4	41	47	11	0	0	97	69	0	157	9	2	55	0	0	0	0	176	0	0	0	136	0	622	0	1	439	36	0	0	2	0	0	0	0	0	95	12	14	0	19	0	1	0	0	393	2	0	23	72	1	0	181	25	0	22	0	0	0	135	0	0	0	0	0	0	0	310	2	0	0	0	30	0	0	0	0	9	78	3	1	0	166	0	71	37	1	0	68	7	0	0	43	122	649	0	0	34	0	0	0	1	3	109	0	42	4	0	17	1	0	37	0	0	2	298	0	17	1	1	0	1	23	0	179	0	0	2	0	20	12	0	0	17	0	0	22	428	0	0	18	0	4	45	117	0	0	0	26	2	0	0	0	93	63	380	0	0	1	1	198	0	36	6	205	0	559	0	0	0	1	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium innocuum group;
OTU_294	52	17	344	3	0	0	1218	1	1608	2	1	88	1	2	0	0	78	32	1	0	98	93	2	1	1	411	26	4	0	0	3	196	0	5	0	39	0	324	12	1	3	0	0	4	3	204	0	0	72	0	1	1089	0	3	162	0	0	31	1	238	0	0	0	2	0	1	4	1	17	2	4	264	1	1	0	1	2	0	6	15	0	51	15	0	1	0	0	1	0	3	20	2	0	0	1	8	14	0	2	6	0	81	0	0	39	1	8	0	0	17	105	0	0	0	3	17	1	8	0	23	2	0	376	0	0	23	0	162	0	179	1	254	6	0	31	129	26	29	1	1	4	17	4	8	6	13	4	9	15	3	37	0	30	962	822	0	105	82	1	609	18	2	125	1	1	1	44	7	24	0	0	0	2	3	0	32	0	1	0	1	0	26	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
OTU_39	35	129	90	43	49	0	0	0	0	0	73	59	2	0	13	11	0	41	394	113	52	301	0	1	61	26	128	332	0	38	41	80	1	42	2	0	8	0	0	6	0	1	3	293	0	0	0	0	0	44	2	0	19	0	31	0	0	14	0	0	8	31	2	0	40	21	1	11	14	0	0	0	0	0	16	0	0	0	1	216	0	0	0	0	21	0	1	0	0	10	17	2	0	0	18	2	36	8	3	0	41	3	0	0	0	88	162	1	0	37	0	0	0	1	3	52	0	0	10	113	35	1	0	17	0	0	73	0	0	22	0	269	1	3	16	10	475	0	0	4	0	30	28	0	4	88	0	1	18	76	89	0	14	0	42	161	145	0	0	0	110	0	340	0	0	62	79	12	0	0	0	7	148	0	36	4	165	0	159	16	0	80	0	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;
OTU_777	19	0	1	10	6	0	0	0	4	0	7	0	6	0	0	0	37	0	80	2	0	1	0	4	0	0	0	8	0	12	0	31	0	0	0	0	0	0	0	23	0	2	0	0	0	0	0	0	0	58	5	0	0	0	0	0	0	6	0	0	2	0	1	0	0	14	0	35	0	0	0	8	0	0	0	0	0	0	0	5	0	0	0	0	2	0	1	0	1	9	7	0	0	0	51	0	109	1	0	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	2	13	0	0	0	0	9	0	0	0	4	63	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	39	0	0	2	0	0	0	0	0	0	13	0	0	3	42	11	0	0	0	0	12	0	1	0	3	0	8	11	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
OTU_23	22	0	0	84	1266	0	0	0	0	1	161	0	2	0	0	4	0	1	0	0	0	77	0	1	35	0	0	0	0	0	1	0	0	0	0	1	24	2	1	0	0	114	62	0	2	0	0	0	0	2	6	0	0	0	1	1	0	749	12	0	108	2661	12	0	2	461	3	13	0	0	0	1	0	0	157	0	0	1	0	1	0	2	0	0	328	0	1	0	0	237	0	3	0	0	368	0	928	5	0	11	510	0	0	0	297	65	1708	0	0	0	0	0	0	0	0	479	0	2	0	1	24	18	0	49	0	0	0	0	0	1	2	0	1	35	212	2	0	0	0	94	0	30	6	0	0	1	0	153	299	0	1	0	89	0	0	23	1224	0	0	0	1	2	0	0	0	2	1	226	1	1	0	17	1	0	36	10	1	0	265	0	0	0	0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;
OTU_386	53	65	221	0	0	0	0	1	0	0	0	3	0	0	2	0	0	0	0	110	0	0	77	2	0	88	0	0	1	19	3	141	191	0	0	0	0	288	0	1	31	10	0	0	0	0	0	0	0	743	0	0	216	0	1	0	0	0	0	0	41	0	21	0	0	397	8	1	1	32	0	43	0	0	23	1	1	1028	2	0	18	0	0	1	271	0	46	0	39	0	380	0	0	0	0	0	402	1	0	1	0	0	0	0	0	0	0	3	0	619	0	0	0	10	0	1	0	0	31	0	3	36	0	58	4	51	0	0	0	0	0	0	5	261	7	0	0	0	19	444	1	0	5	73	27	4	0	0	0	0	0	0	265	0	2	0	0	0	0	0	564	0	0	0	0	0	97	356	0	0	179	33	15	0	26	0	27	0	0	0	0	24	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
